ano,codigo_depto,departamento,poblacion_5_16,tasa_matriculacion_5_16,cobertura_neta,cobertura_neta_transicion,cobertura_neta_primaria,cobertura_neta_secundaria,cobertura_neta_media,cobertura_bruta,cobertura_bruta_transicion,cobertura_bruta_primaria,cobertura_bruta_secundaria,cobertura_bruta_media,tamano_promedio_grupo,sedes_conectadas_a_internet,desercion,desercion_transicion,desercion_primaria,desercion_secundaria,desercion_media,aprobacion,aprobacion_transicion,aprobacion_primaria,aprobacion_secundaria,aprobacion_media,reprobacion,reprobacion_transicion,reprobacion_primaria,reprobacion_secundaria,reprobacion_media,repitencia,repitencia_transicion,repitencia_primaria,repitencia_secundaria,repitencia_media
2024,11,"Bogotá, D.C.",1132915,91.02,0.9059999999999999,58.32,85.03,84.68,65.32,0.9863,70.77,96.02,105.6,106.07,0.0,,0.024900000000000002,2.85,2.37,2.77,2,0.9059999999999999,0.33,92.98,2.77,92.37,0.0692,1.83,92.98,11.48,5.63,0.0816,1.83,7.49,11.98,3.75
2024,13,Bolívar,463469,97.87,0.9775,60.15,94.26,83.14,52.62,1.0989,97.48,114.26,113.31,98.01,0.0,,0.034,4.82,2.99,3.87,2.73,0.9034,0.5,91.99,3.87,91.96,0.0626,6.22,91.99,9.48,5.31,0.0863,6.22,8.8,10.63,3.74
2024,15,Boyacá,233240,89.65,0.8959,66.26,86.63,82.73,58.6,0.9787,82.03,96.8,105.36,92.83,0.0,,0.023799999999999998,2.83,1.76,3.11,2.07,0.914,0.19,94.49,3.11,93.09,0.0623,1.73,94.49,10.53,4.84,0.07400000000000001,1.73,5.72,11.75,3.64
2024,17,Caldas,159700,77.85,0.7775,56.22,74.75,69.05,49.95,0.865,71.1,85.62,92.15,84.84,0.0,,0.0344,3.61,2.56,4.55,3.23,0.9009,0.45,92.97,4.55,91.52,0.0647,2.76,92.97,10.52,5.25,0.0852,2.76,7.56,12.45,4.51
2024,18,Caquetá,96339,82.19,0.8214,58.83,82.76,64.42,32.99,0.9168999999999999,87.93,103.96,89.71,67.19,0.0,,0.0665,6.33,5.99,8.22,4.92,0.8623999999999999,0.21,87.81,8.22,89.89,0.0711,3.48,87.81,10.74,5.19,0.106,3.48,11.95,12.37,3.5
2024,19,Cauca,293691,82.56,0.8253,52.37,82.79,68.95,41.59,0.9331,83.32,100.09,94.25,79.79,0.0,,0.0319,2.55,2.21,4.64,3.29,0.9074,0.94,92.48,4.64,92.5,0.060700000000000004,4.64,92.48,8.96,4.2,0.09,4.64,9.22,11.52,3.89
2024,20,Cesar,312286,84.87,0.8468000000000001,56.79,82.17,69.23,39.77,0.9264,87.95,102.06,93.09,70.01,0.0,,0.0496,6.19,4.5,5.9,3.1,0.8813,0.29,90.28,5.9,90.88,0.0691,4.83,90.28,10.9,6.03,0.0943,4.83,9.35,12.29,3.96
2024,23,Córdoba,390761,85.82,0.8571,46.95,80.59,74.02,48.54,0.9423,71.24,97.9,99.64,85.43,0.0,,0.0353,3.74,2.22,4.9,4.09,0.8903,0.49,91.95,4.9,88.73,0.07440000000000001,8.96,91.95,10.65,7.18,0.1003,8.96,9.29,12.83,5.48
2024,25,Cundinamarca,612163,89.69,0.8944,57.72,85.37,81.33,56.61,0.9712000000000001,79.95,96.97,104.32,91.75,0.0,,0.0349,4.43,2.9,4.39,2.52,0.9078,0.61,93.44,4.39,93.12,0.057300000000000004,3.98,93.44,9.7,4.37,0.08220000000000001,3.98,6.67,12.66,3.51
2024,27,Chocó,147229,85.74,0.8573999999999999,54.48,86.6,62.84,30.48,1.0415999999999999,91.99,113.82,104.97,84.36,0.0,,0.024,2.13,2.06,3.02,2.13,0.8984000000000001,0.14,89.37,3.02,92.04,0.0776,2.16,89.37,8.88,5.83,0.10099999999999999,2.16,12.17,10.97,3.46
2024,41,Huila,249965,88.06,0.8797,60.71,89.69,75.98,46.51,0.9576,85.16,102.64,98.73,77.58,0.0,,0.0454,3.26,2.97,7.14,4.08,0.8843000000000001,0.03,92.49,7.14,89.48,0.0702,1.39,92.49,12.16,6.44,0.0766,1.39,6.89,11.24,4.22
2024,44,La Guajira,268800,100.2,1.0012,88.28,102.76,61.87,30.33,1.1172,124.9,139.71,95.13,64.16,0.0,,0.027999999999999997,2.93,2.64,3.21,2.32,0.8868,1.09,89.09,3.21,91.17,0.0851,6.85,89.09,12.06,6.51,0.12890000000000001,6.85,14.2,14.59,4.96
2024,47,Magdalena,325258,93.43,0.9314,60.76,87.99,73.05,44.06,1.0968,106.3,113.56,111.97,97.19,0.0,,0.0347,4,3.23,3.8,3.06,0.9179,1.66,92.59,3.8,93.59,0.0473,13.32,92.59,6.58,3.35,0.0983,13.32,9.81,10.9,4.3
2024,50,Meta,221911,90.34,0.9029,65.69,89.17,76,48.1,1.0095,89.76,105.97,99.77,96.23,0.0,,0.0452,4.63,3.99,5.77,2.83,0.8864,0.09,91.18,5.77,91.56,0.0684,2.85,91.18,11.36,5.61,0.09269999999999999,2.85,9.27,12.53,3.49
2024,52,Nariño,305946,76.34,0.7631,53.42,73.12,63.13,41.91,0.8721,71.07,90.17,91.25,79.83,0.0,,0.0246,1.61,1.75,3.6,2.33,0.9209,0.45,93.98,3.6,93.03,0.0545,2.56,93.98,8.29,4.64,0.09050000000000001,2.56,9.41,11.96,3.58
2024,54,Norte de Santander,330046,87.9,0.8785,65.52,86.65,73.33,47.94,0.9717,89.66,102.6,94.83,91.76,0.0,,0.0437,4.94,4.07,5.07,3.16,0.8825,0.36,90.55,5.07,90.23,0.0738,2.7,90.55,12.11,6.61,0.0839,2.7,7.85,11.77,4.71
2024,63,Quindio,82391,90.1,0.9005,68.48,88.53,79.54,54.69,0.9778,87.29,101.64,102.13,84.94,0.0,,0.0478,3.76,4.11,6.21,3.9,0.8845999999999999,0.1,91.19,6.21,90.5,0.0676,1.59,91.19,11.28,5.61,0.0803,1.59,6.92,12.08,4.84
2024,66,Risaralda,155263,93.45,0.932,64.7,89.24,81.45,55.77,1.0433,89.48,104.67,110.02,99.39,0.0,,0.0546,5.69,4.67,6.94,4.12,0.8771,0.36,90.63,6.94,90.19,0.0683,4.15,90.63,11.18,5.69,0.08130000000000001,4.15,7.36,11.58,3.77
2024,68,Santander,404490,93.06,0.9294,65.07,91.4,82.32,54.99,1.025,87.01,103.97,105.25,100.81,0.0,,0.0408,4.84,3.56,5.01,2.93,0.8904000000000001,0.24,92.49,5.01,91.03,0.0688,2.62,92.49,12,6.04,0.076,2.62,6.16,11.57,4.2
2024,70,Sucre,203071,90.69,0.9063,62.27,88.27,75.36,47.66,1.0182,106.3,106.57,102.87,86.28,0.0,,0.0316,4.5,2.28,4.14,2.67,0.8926000000000001,0.45,91.89,4.14,90.13,0.0757,15.08,91.89,11.62,7.2,0.1009,15.08,8.58,12.43,5.66
2024,73,Tolima,236598,97.15,0.9706,71.05,97.7,82.62,54.49,1.0718,99.88,114.4,108.76,91.07,0.0,,0.0366,3.84,2.81,4.95,3.02,0.905,0.29,92.8,4.95,92.55,0.0584,4.29,92.8,9.28,4.43,0.0793,4.29,7.56,10.79,3.6
2024,76,Valle del Cauca,836702,76.03,0.7584000000000001,54.51,73.57,65.01,45.72,0.8484999999999999,72.5,86.13,87.09,83.14,0.0,,0.0484,5.34,4.27,5.92,3.61,0.8762000000000001,0.39,90.12,5.92,90.53,0.0754,4.89,90.12,12.01,5.86,0.08839999999999999,4.89,8.34,11.98,4.38
2024,81,Arauca,67864,88.81,0.8876000000000001,64.23,87.73,68.21,40.82,0.9965999999999999,96.3,109.04,95.78,84.58,0.0,,0.0527,5.51,5.16,5.86,3.83,0.8686,0.24,87.69,5.86,91,0.0787,3.49,87.69,12.01,5.18,0.09140000000000001,3.49,9.67,11.49,4.03
2024,85,Casanare,96647,91.04,0.9102,68.93,89,80.24,50.86,0.9901000000000001,86.08,101.86,105.92,84.22,0.0,,0.0377,4,3.34,4.66,2.67,0.8946,0.1,92.52,4.66,91.6,0.0677,1.64,92.52,11.93,5.73,0.07780000000000001,1.64,7.05,11.57,3.26
2024,86,Putumayo,81100,80.03,0.8001,50.77,78.12,66.49,38.12,0.9006000000000001,83.06,94.52,94.34,73.94,0.0,,0.0649,5.6,4.89,9.24,5.36,0.8744,0.14,90.68,9.24,89.82,0.060700000000000004,3.02,90.68,10.04,4.82,0.085,3.02,7.56,12.33,4.57
2024,88,"Archipiélago de San Andrés, Providencia y Santa Catalina",10726,94.06,0.94,78.05,93.57,82.79,54.3,0.9956999999999999,93.17,104.39,102.98,82.93,0.0,,1.94,0.71,1.71,2.26,2.51,0.8825,0,92.1,2.26,89.23,0.0981,0.36,92.1,16.99,8.26,0.08449999999999999,0.36,7.5,12.87,4.36
2024,91,Amazonas,23217,74.82,0.7482,49.71,76.87,54.54,26.37,0.8684000000000001,81.03,103.75,81.23,58.8,0.0,,0.051100000000000007,6.95,2.95,7.74,6.2,0.9044,0.76,91.82,7.74,90.76,0.044500000000000005,5.51,91.82,4.58,3.04,0.1283,5.51,13.19,15.77,7.39
2024,94,Guainía,16738,71.94,0.7193999999999999,58.79,72.04,37.34,11.28,0.8234,88.55,107.35,69.65,41.62,0.0,,0.0473,4.84,3.87,6.69,3.71,0.8036,1.47,80.23,6.69,85.05,0.1491,5.02,80.23,18.19,11.24,0.1482,5.02,17.19,15.55,5.62
2024,95,Guaviare,23189,74.16,0.7411,48.68,69.12,59,31.95,0.8791,81.47,93.86,90.25,71.08,0.0,,0.048,6.83,3.93,6.23,2.75,0.8714,3.98,89.53,6.23,92.11,0.0806,6.33,89.53,12.32,5.14,0.11130000000000001,6.33,11.08,14.9,3.05
2024,97,Vaupés,15344,53.45,0.5345,35.5,51.87,36.99,14.24,0.6345000000000001,55.23,73.81,62.71,44.3,0.0,,0.053399999999999996,3.75,3.74,7.5,7,0.8734000000000001,0,90.46,7.5,84.9,0.0732,6.88,90.46,10.86,8.1,0.16,6.88,19.22,15.17,9.4
2024,99,Vichada,33641,68.28,0.6825,52.78,76.39,30.55,10.46,0.7593000000000001,75.24,111.78,55.31,28.65,0.0,,0.06309999999999999,4.05,6.26,7.53,4.83,0.8087000000000001,0,77.22,7.53,91.16,0.1281,0.91,77.22,9.77,4.01,0.17059999999999997,0.91,22.17,12.59,4.08
